viina_version,event_id_1pd,date,n_reports,event_ids,sources,geonameid,feature_code,asciiname,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,longitude,latitude,GEO_PRECISION,t_mil_b,a_rus_b,a_ukr_b,a_rus_init_b,a_ukr_init_b,a_civ_b,a_other_b,t_aad_b,t_airstrike_b,t_airalert_b,t_uav_b,t_armor_b,t_arrest_b,t_artillery_b,t_control_b,t_firefight_b,t_ied_b,t_raid_b,t_occupy_b,t_property_b,t_cyber_b,t_hospital_b,t_milcas_b,t_civcas_b,t_retreat_b,t_loc_b,t_san_b,tid
bert_20260728024038,312676,20260420,1,3413091,nv,710035,PPLA2,Myrnohrad,Donets'k,655,Krasnoarmiis'ka,18917,37.26806,48.29097,ADM3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,122074,20260420,1,3413092,nv,698740,PPLA,Odessa,Odessa,1800,Odes'ka,26260,30.73169,46.48421,ADM3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,97669,20260420,1,3413093,nv,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.91674,49.71749,ADM1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,37416,20260420,1,3413094,nv,689558,PPLA,Vinnytsya,Vinnytsya,2611,Vinnyts'ka,39646,28.46868,49.23256,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,392799,20260420,1,3413095,nv,8670099,PPL,Zvidky,Kharkiv,1191,Zmiïvs'kyi,41407,36.30004,49.7893,STREET,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,53249,20260420,1,3413096,nv,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.80276,50.91198,ADM3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,2719,20260420,1,3413097,nv,686967,PPLA,Zhytomyr,Zhytomyr,2739,Zhytomyrs'ka,41342,28.6587,50.25461,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203584,20260420,1,3413098,nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,46131
bert_20260728024038,122073,20260420,1,3413099,nv,698740,PPLA,Odessa,Odessa,1800,Odes'ka,26260,30.73169,46.48421,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,97668,20260420,1,3413100,nv,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.91674,49.71749,ADM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,166175,20260420,1,3413102,nv,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.0299,49.83932,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,241047,20260420,1,3413103,nv,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.26563,48.51058,ADM3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203577,20260420,2,"3413104, 3413112",nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,,,46131
bert_20260728024038,203592,20260420,1,3413105,nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,143486,20260420,1,3413106,nv,701372,PPL,Mena,Chernihiv,498,Mens'kyi,22740,32.21638,51.52279,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,388174,20260420,1,3413107,nv,8281918,PPL,Posich,Transcarpathia,2491,Khusts'kyi,18005,23.41312,48.22076,ADM1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,400996,20260420,1,3413108,nv,9114074,PPL,Druzhba,Donets'k,655,Kostiantynivs'kyi,18739,37.91028,48.41,ADM3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,122069,20260420,2,"3413110, 3426117","nv, pravdaua",698740,PPLA,Odessa,Odessa,1800,Odes'ka,26260,30.73169,46.48421,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,203581,20260420,1,3413111,nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,73405,20260420,1,3413113,nv,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.09941,44.95363,ADM3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,46131
bert_20260728024038,228345,20260420,1,3413115,nv,705135,PPLA2,Konotop,Sumy,2356,Konotops'kyi,18617,33.21017,51.23879,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203583,20260420,1,3413116,nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,73400,20260420,1,3413118,nv,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.09941,44.95363,ADM3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,131048,20260420,1,3413119,nv,699942,PPLA2,Nizhyn,Chernihiv,498,Nizhyns'ka,25444,31.88003,51.04641,ADM3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,24796,20260420,1,3413120,nv,688393,PPL,Yaseninichi,Rivne,2066,Rivnens'ka,30582,26.25164,50.61992,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203586,20260420,1,3413121,nv,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,141971,20260420,1,3426089,pravdaua,700569,PPLA,Mykolayiv,Mykolayiv,1628,Mykola‹vs'ka,24267,31.99381,46.97557,ADM3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,89894,20260420,1,3426090,pravdaua,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.67529,47.95508,ADM1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203587,20260420,1,3426091,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,425252,20260420,1,3426092,pravdaua,11777953,PPL,Deremezna,Kiev,1209,Obukhivs'kyi,26204,30.47662,50.02393,ADM1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,106851,20260420,1,3426093,pravdaua,697803,PPL,Pechenihy,Kharkiv,1191,Pecheniz'kyi,27962,36.93782,49.84492,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,221956,20260420,1,3426094,pravdaua,704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.1756,48.28035,ADM3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,73399,20260420,2,"3426095, 3426169","pravdaua, unian",693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.09941,44.95363,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,122075,20260420,1,3426096,pravdaua,698740,PPLA,Odessa,Odessa,1800,Odes'ka,26260,30.73169,46.48421,ADM3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,46131
bert_20260728024038,236602,20260420,1,3426098,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.50512,49.61494,ADM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,312678,20260420,1,3426099,pravdaua,710035,PPLA2,Myrnohrad,Donets'k,655,Krasnoarmiis'ka,18917,37.2591,48.30791,ADM3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,46131
bert_20260728024038,345811,20260420,2,"3426100, 3426177","pravdaua, unian",712609,PPL,Bilka,Odessa,1800,Ivanivs'kyi,15842,30.40579,46.90822,ADM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,97922,20260420,1,3426101,pravdaua,696108,PPLA2,Pryluky,Chernihiv,498,Pryluts'ka,29412,32.3856,50.58256,ADM3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,236601,20260420,1,3426102,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.50512,49.61494,ADM1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,311188,20260420,1,3426103,pravdaua,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.04618,48.46472,ADM3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,,46131
bert_20260728024038,20796,20260420,1,3426104,pravdaua,687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.13885,47.83831,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,386201,20260420,1,3426105,pravdaua,8250815,PPL,Karpaty,Transcarpathia,2491,Mukachivs'kyi,24017,22.8742,48.52159,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,97670,20260420,1,3426106,pravdaua,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.91674,49.71749,ADM1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,97919,20260420,1,3426107,pravdaua,696108,PPLA2,Pryluky,Chernihiv,498,Pryluts'ka,29412,32.3856,50.58256,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,32142,20260420,1,3426108,pravdaua,689103,PPL,Volovytsia,Chernihiv,498,Borznians'kyi,5262,32.00406,51.35543,ADM1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,373528,20260420,1,3426109,pravdaua,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.12376,51.10624,ADM1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,53246,20260420,1,3426110,pravdaua,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.80276,50.91198,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,24797,20260420,1,3426111,pravdaua,688393,PPL,Yaseninichi,Rivne,2066,Rivnens'ka,30582,26.25164,50.61992,ADM3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,37415,20260420,1,3426112,pravdaua,689558,PPLA,Vinnytsya,Vinnytsya,2611,Vinnyts'ka,39646,28.46868,49.23256,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,388172,20260420,1,3426113,pravdaua,8281918,PPL,Posich,Transcarpathia,2491,Khusts'kyi,18005,23.41312,48.22076,ADM1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203569,20260420,1,3426114,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,46131
bert_20260728024038,89892,20260420,1,3426115,pravdaua,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.67529,47.95508,ADM1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,,,46131
bert_20260728024038,329082,20260420,1,3426118,pravdaua,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.48173,46.55783,ADM1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,133883,20260420,1,3426119,pravdaua,700051,PPLA2,Nikopol,Dnipropetrovs'k,650,Nikopol's'ka,25338,34.39481,47.56746,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,271637,20260420,2,"3426120, 3426130",pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.2312,49.99217,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,236600,20260420,1,3426121,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.50512,49.61494,ADM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,298245,20260420,1,3426125,pravdaua,709717,PPLA,Donetsk,Donets'k,655,Donets'ka,10139,37.80285,48.01588,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,131047,20260420,1,3426126,pravdaua,699942,PPLA2,Nizhyn,Chernihiv,498,Nizhyns'ka,25444,31.88003,51.04641,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,32139,20260420,1,3426127,pravdaua,689103,PPL,Volovytsia,Chernihiv,498,Borznians'kyi,5262,32.00406,51.35543,ADM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,320131,20260420,1,3426128,pravdaua,710735,PPLA,Chernihiv,Chernihiv,498,Chernihivs'ka,7660,31.29865,51.49101,ADM3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,46131
bert_20260728024038,406641,20260420,1,3426129,pravdaua,9124669,PPL,Metalist,Luhans'k,1405,Slovianoserbs'kyi,34510,39.28089,48.6228,ADM3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,46131
bert_20260728024038,228346,20260420,1,3426131,pravdaua,705135,PPLA2,Konotop,Sumy,2356,Konotops'kyi,18617,33.21017,51.23879,ADM3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,46131
bert_20260728024038,280604,20260420,1,3426170,unian,707471,PPLA,Ivano-Frankivsk,Ivano-Frankivs'k,1023,Ivano-Frankivs'ka,15846,24.71116,48.92268,ADM3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,166172,20260420,1,3426171,unian,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.0299,49.83932,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,122072,20260420,1,3426172,unian,698740,PPLA,Odessa,Odessa,1800,Odes'ka,26260,30.73169,46.48421,ADM3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,403833,20260420,1,3426173,unian,9114542,PPL,Novyi,Luhans'k,1405,Krasnoluts'ka,18939,38.59081,48.49995,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,373527,20260420,1,3426174,unian,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.12376,51.10624,ADM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203594,20260420,1,3426176,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,,46131
bert_20260728024038,203596,20260420,1,3426178,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,73398,20260420,1,3426179,unian,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.09941,44.95363,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,429172,20260420,1,3426180,unian,,,,,,,,38.92852,47.21537,ADM3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,284164,20260420,1,3426181,unian,707898,PPLA2,Hulyaypole,Zaporizhzhya,2730,Huliaipil's'kyi,14713,36.25322,47.66644,ADM3,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,312677,20260420,1,3426182,unian,710035,PPLA2,Myrnohrad,Donets'k,655,Krasnoarmiis'ka,18917,37.26806,48.29097,ADM3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,73401,20260420,1,3426183,unian,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.09941,44.95363,ADM3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,53244,20260420,1,3426184,unian,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.80276,50.91198,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,373532,20260420,1,3426185,unian,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.12376,51.10624,ADM1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,53251,20260420,1,3426186,unian,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.80276,50.91198,ADM3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203572,20260420,1,3426188,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,46131
bert_20260728024038,102144,20260420,1,3426189,unian,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.55125,49.58953,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,53245,20260420,1,3426190,unian,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.80276,50.91198,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,400997,20260420,1,3426191,unian,9114074,PPL,Druzhba,Donets'k,655,Kostiantynivs'kyi,18739,37.91028,48.41,ADM3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203593,20260420,1,3426192,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,429175,20260420,1,3426193,unian,,,,,,,,38.92852,47.21537,ADM3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,311186,20260420,1,3426194,unian,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.04618,48.46472,ADM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,400994,20260420,1,3426195,unian,9114074,PPL,Druzhba,Donets'k,655,Kostiantynivs'kyi,18739,37.91028,48.41,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,203599,20260420,1,3392317,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,389598,20260420,1,3392318,unian,8419787,PPL,Zakumske,Sumy,2356,Sums'kyi,35426,34.64912,50.95537,ADM2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,46131
bert_20260728024038,400998,20260420,1,3392319,unian,9114074,PPL,Druzhba,Donets'k,655,Kostiantynivs'kyi,18739,37.91028,48.41,ADM3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,46131
bert_20260728024038,98257,20260420,1,3392320,unian,696269,PPLQ,Prypiat,Kiev,1209,Ivankivs'kyi,15844,30.05807,51.40534,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,141969,20260420,1,3386252,liga,700569,PPLA,Mykolayiv,Mykolayiv,1628,Mykola‹vs'ka,24267,31.99381,46.97557,ADM3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,46131
bert_20260728024038,203590,20260420,1,3386253,liga,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46131
bert_20260728024038,62448,20260421,1,3824799,ng,693468,PPL,Sloviansk,Donets'k,655,Slovians'ka,34511,37.60582,48.85227,ADM3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,203632,20260421,2,"3824800, 3487059","ng, liga",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.5361,50.44236,ADM3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,271649,20260421,1,3824801,ng,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.2312,49.99217,ADM3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,46132
bert_20260728024038,20802,20260421,1,3824802,ng,687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.13885,47.83831,ADM3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,203629,20260421,1,3824803,ng,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,109974,20260421,1,3824804,ng,698247,PPL,Oster,Chernihiv,498,Kozelets'kyi,18869,30.88101,50.94785,ADM3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,401003,20260421,1,3824805,ng,9114074,PPL,Druzhba,Donets'k,655,Kostiantynivs'kyi,18739,37.91028,48.41,ADM3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,203633,20260421,2,"3604561, 3399257",liga,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,282043,20260421,1,3590870,liga,707565,PPL,Irpin,Kiev,1209,Kyievo-Sviatoshyns'kyi,19355,30.24459,50.51976,ADM3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
bert_20260728024038,203601,20260421,7,"3570124, 3445621, 3398380, 3399131, 3399156, 3413168, 3426140","liga, unian, espreso, interfaxua, nv, pravdaua",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.45044,ADM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46132
