viina_version,event_id_1pd,date,n_reports,event_ids,sources,geonameid,feature_code,asciiname,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,longitude,latitude,GEO_PRECISION,t_mil_b,a_rus_b,a_ukr_b,a_rus_init_b,a_ukr_init_b,a_civ_b,a_other_b,t_aad_b,t_airstrike_b,t_airalert_b,t_uav_b,t_armor_b,t_arrest_b,t_artillery_b,t_control_b,t_firefight_b,t_ied_b,t_raid_b,t_occupy_b,t_property_b,t_cyber_b,t_hospital_b,t_milcas_b,t_civcas_b,t_retreat_b,t_loc_b,t_san_b
bert_20250404023629,248880,20240123,1,1650283,liga,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,43005,20240123,1,1650284,liga,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.802764,50.91198,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,214761,20240123,1,1685643,pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,82562,20240123,1,1685644,pravdaua,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.551245,49.589531,ADM3,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,271804,20240123,1,1685645,pravdaua,712260,PPLA2,Beryslav,Kherson,1195,Beryslavs'kyi,4444,33.42942,46.841422,ADM3,1,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,181185,20240123,1,1685646,pravdaua,705135,PPLA2,Konotop,Sumy,2356,Konotops'kyi,18617,33.210168,51.238791,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,178833,20240123,1,1685647,pravdaua,704858,PPLA2,Korsun-Shevchenkivskyy,Cherkasy,497,Korsun'-Shevchenkivs'kyi,18694,31.255524,49.417347,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,248882,20240123,1,1685648,pravdaua,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,1,1,0,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
bert_20250404023629,159733,20240123,3,"1685649, 1685654, 1723995","pravdaua, unian",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,32638,20240123,1,1685650,pravdaua,690548,PPLA,Uzhgorod,Transcarpathia,2491,Uzhhorods'ka,38884,22.288702,48.625262,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159728,20240123,6,"1685651, 1724019, 1724021, 1846347, 1846348, 1846356","pravdaua, unian, liveuamap",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,263893,20240123,2,"1685653, 1724017","pravdaua, unian",710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,214743,20240123,1,1685655,pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,127402,20240123,1,1685657,pravdaua,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,248879,20240123,1,1685658,pravdaua,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,214755,20240123,1,1685659,pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,14946,20240123,2,"1685661, 1724013","pravdaua, unian",687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.138851,47.838312,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159744,20240123,1,1685662,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,136079,20240123,1,1685664,pravdaua,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,214742,20240123,1,1685666,pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,302617,20240123,1,1685667,pravdaua,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.123755,51.106236,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,345856,20240123,1,1685668,pravdaua,11777953,PPL,Deremezna,Kiev,1209,Obukhivs'kyi,26204,30.476622,50.023928,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159752,20240123,1,1685670,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,87785,20240123,1,1685671,pravdaua,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.870116,48.53181,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
bert_20250404023629,214746,20240123,1,1685672,pravdaua,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
bert_20250404023629,159754,20240123,1,1685673,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,159745,20240123,1,1685674,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,186474,20240123,1,1685675,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.505117,49.61494,ADM1,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,302618,20240123,1,1685677,pravdaua,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.123755,51.106236,ADM1,1,1,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,214758,20240123,1,1723992,unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,136076,20240123,1,1723993,unian,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,87783,20240123,1,1723996,unian,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.870116,48.53181,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,287894,20240123,1,1723997,unian,713122,PPLA2,Avdiyivka,Donets'k,655,Iasynuvats'ka,14831,37.737003,48.150246,ADM3,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159747,20240123,2,"1724000, 1724007",unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159736,20240123,1,1724001,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,214747,20240123,1,1724002,unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,43003,20240123,1,1724003,unian,692194,PPLA,Sumy,Sumy,2356,Sums'ka,35425,34.802764,50.91198,ADM3,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159746,20240123,1,1724004,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,214744,20240123,1,1724005,unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,167433,20240123,1,1724006,unian,703656,PPLA2,Kupiansk,Kharkiv,1191,Kupians'ka,19188,37.614779,49.710797,ADM3,1,0,0,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,159753,20240123,1,1724008,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,232885,20240123,1,1724010,unian,709334,PPLA2,Dzhankoi,Crimea,579,Dzhankois'kyi,10516,34.392872,45.713348,ADM3,1,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,316407,20240123,1,1724011,unian,8281918,PPL,Posich,Transcarpathia,2491,Khusts'kyi,18005,23.413124,48.220758,ADM1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,287895,20240123,1,1724012,unian,713122,PPLA2,Avdiyivka,Donets'k,655,Iasynuvats'ka,14831,37.7466719,48.1338824,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,127401,20240123,1,1724014,unian,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,287893,20240123,1,1724015,unian,713122,PPLA2,Avdiyivka,Donets'k,655,Iasynuvats'ka,14831,37.737003,48.150246,ADM3,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,102441,20240123,1,1724016,unian,699445,PPLA2,Novomoskovsk,Dnipropetrovs'k,650,Novomoskovs'kyi,25910,35.2588714,48.6379626,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,214757,20240123,2,"1724018, 1724020",unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,214762,20240123,1,1724023,unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,173432,20240123,1,1846160,liveuamap,704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.18177,48.29739,ADM2,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,194354,20240123,1,1846161,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.61875,46.63176,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,304535,20240123,1,1846162,liveuamap,806427,PPL,Ryzhiy,Kharkiv,1191,Kharkivs'ka,17850,36.29128,50.03311,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,313959,20240123,1,1846163,liveuamap,6723018,PPLX,Shatylivka,Kharkiv,1191,Kharkivs'ka,17850,36.23429,50.00152,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,341939,20240123,1,1846164,liveuamap,11173760,PPL,Shliakhove,Kherson,1195,Beryslavs'kyi,4444,33.42419,46.87192,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,168905,20240123,1,1846165,liveuamap,703861,PPL,Krynky,Kherson,1195,Tsiurupyns'kyi,37995,33.12344,46.74279,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,194356,20240123,1,1846166,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.62991,46.63729,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,272276,20240123,1,1846167,liveuamap,712411,PPL,Berestove,Luhans'k,1405,Svativs'kyi,35579,37.89236,49.53901,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,231115,20240123,1,1846170,liveuamap,708949,PPL,Hatyshche,Kharkiv,1191,Vovchans'kyi,39837,36.86531,50.29755,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,39166,20240123,1,1846179,liveuamap,691608,PPLA3,Terny,Donets'k,655,Krasnolymans'kyi,18941,37.96223,49.09274,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,105656,20240123,1,1846189,liveuamap,699751,PPL,Novgorodskoye,Donets'k,655,Dzerzhyns'ka,10511,37.83039,48.32988,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,323025,20240123,1,1846194,liveuamap,9112918,PPL,Netailove,Donets'k,655,Iasynuvats'kyi,14832,37.54955,48.10845,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,180665,20240123,1,1846198,liveuamap,705106,PPL,Kostiantynivka,Donets'k,655,Mar‹ns'kyi,21886,37.41497,47.86936,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,328252,20240123,1,1846202,liveuamap,9114393,PPL,Urozhaine,Donets'k,655,Velykonovosilkivs'kyi,39275,36.81956,47.74734,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,340322,20240123,1,1846206,liveuamap,11011077,PPL,Plavni,Zaporizhzhya,2730,Vasylivs'kyi,39200,35.33323,47.56076,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,271214,20240123,1,1846211,liveuamap,712260,PPLA2,Beryslav,Kherson,1195,Beryslavs'kyi,4444,33.39501,46.83199,ADM2,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,75809,20240123,1,1846219,liveuamap,695586,PPL,Robotyne,Zaporizhzhya,2730,Orikhivs'kyi,26748,35.8097,47.43298,ADM3,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,165460,20240123,1,1846233,liveuamap,703646,PPL,Kurakhovo,Donets'k,655,Mar‹ns'kyi,21886,37.29,47.97795,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,65034,20240123,1,1846234,liveuamap,694987,PPL,Sablukivka,Kherson,1195,Novovorontsovs'kyi,25945,33.76802,47.12297,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,313289,20240123,2,"1846235, 1846243",liveuamap,6722147,PPLX,Pomerki,Kharkiv,1191,Kharkivs'ka,17850,36.2796,50.04182,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,92261,20240123,1,1846236,liveuamap,698709,PPL,Ogren',Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.11462,48.44827,ADM3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,20418,20240123,1,1846237,liveuamap,688523,PPL,Yamburg,Dnipropetrovs'k,650,Dnipropetrovs'kyi,9967,35.15213,48.34934,ADM3,1,0,0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,194353,20240123,1,1846238,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.62167,46.63481,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,271215,20240123,1,1846239,liveuamap,712260,PPLA2,Beryslav,Kherson,1195,Beryslavs'kyi,4444,33.41801,46.83494,ADM2,1,1,0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,332875,20240123,1,1846240,liveuamap,9873202,PPLX,Korabeliv,Kherson,1195,Bilozers'kyi,4625,32.58476,46.61641,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,271213,20240123,1,1846241,liveuamap,712260,PPLA2,Beryslav,Kherson,1195,Beryslavs'kyi,4444,33.41406,46.8347,ADM2,1,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,29265,20240123,1,1846242,liveuamap,689487,PPL,Vyshneve,Kiev,1209,Kyievo-Sviatoshyns'kyi,19355,30.36342,50.39186,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,342962,20240123,1,1846244,liveuamap,11776362,PPLH,Demiyevka,Kiev City,1210,Holosiïvs'kyi,14450,30.49063,50.40849,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,194355,20240123,1,1846245,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.6203,46.63646,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,313288,20240123,1,1846246,liveuamap,6722147,PPLX,Pomerki,Kharkiv,1191,Kharkivs'ka,17850,36.27617,50.04097,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,87573,20240123,1,1846247,liveuamap,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.86796,48.53126,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,60147,20240123,1,1846248,liveuamap,693942,PPLA2,Shostka,Sumy,2356,Shostkins'ka,33897,33.5156,51.87572,ADM2,1,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,80570,20240123,1,1846249,liveuamap,696359,PPL,Peredmistna Slobidka,Kiev City,1210,Dniprovs'kyi,9968,30.57941,50.43422,ADM3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,313727,20240123,1,1846250,liveuamap,6722151,PPLX,Zelene,Kharkiv,1191,Kharkivs'ka,17850,36.213,50.05031,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,342966,20240123,1,1846251,liveuamap,11776362,PPLH,Demiyevka,Kiev City,1210,Holosiïvs'kyi,14450,30.50646,50.42307,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,342963,20240123,2,"1846252, 1846255",liveuamap,11776362,PPLH,Demiyevka,Kiev City,1210,Holosiïvs'kyi,14450,30.49959,50.40863,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,313602,20240123,1,1846254,liveuamap,6722150,PPLX,Pavlove Pole,Kharkiv,1191,Kharkivs'ka,17850,36.23428,50.047,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,283704,20240123,1,1846257,liveuamap,712926,PPL,Balakliia,Kharkiv,1191,Balakliis'kyi,3178,36.87269,49.44614,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,178501,20240123,1,1846258,liveuamap,704670,PPL,Kotsiubynske,Kiev City,1210,Sviatoshyns'kyi,35620,30.31883,50.46865,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,313815,20240123,1,1846260,liveuamap,6723014,PPLX,Lysa Hora,Kharkiv,1191,Kharkivs'ka,17850,36.15789,50.00377,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,304391,20240123,1,1846261,liveuamap,806287,PPL,Oktyabr',Kharkiv,1191,Derhachivs'kyi,9588,36.15257,50.00796,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,80568,20240123,1,1846262,liveuamap,696359,PPL,Peredmistna Slobidka,Kiev City,1210,Dniprovs'kyi,9968,30.56499,50.46035,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,80567,20240123,1,1846263,liveuamap,696359,PPL,Peredmistna Slobidka,Kiev City,1210,Dniprovs'kyi,9968,30.57152,50.43367,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,311643,20240123,1,1846264,liveuamap,812913,PPL,Petrenkov,Kharkiv,1191,Kharkivs'ka,17850,36.35204,49.97594,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,311640,20240123,1,1846265,liveuamap,812913,PPL,Petrenkov,Kharkiv,1191,Kharkivs'ka,17850,36.34277,49.97662,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,232694,20240123,1,1846266,liveuamap,709334,PPLA2,Dzhankoi,Crimea,579,Dzhankois'kyi,10516,34.41725,45.69479,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,60148,20240123,1,1846267,liveuamap,693942,PPLA2,Shostka,Sumy,2356,Shostkins'ka,33897,33.51551,51.8598,ADM2,1,0,0,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,87574,20240123,1,1846268,liveuamap,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.86813,48.55491,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,318964,20240123,1,1846269,liveuamap,8516246,PPL,Romanivka,Kiev City,1210,Sviatoshyns'kyi,35620,30.25429,50.46319,ADM3,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,272034,20240123,1,1846270,liveuamap,712323,PPL,Berezotocha,Poltava,1956,Lubens'kyi,20836,33.12927,50.05008,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,228532,20240123,1,1846272,liveuamap,708087,PPL,Hryhorivka,Kharkiv,1191,Velykoburluts'kyi,39272,37.61942,50.05217,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,308146,20240123,1,1846278,liveuamap,810719,PPL,Novoiehorivka,Kharkiv,1191,Borivs'kyi,5218,37.94695,49.32712,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,284854,20240123,1,1846283,liveuamap,713122,PPLA2,Avdiyivka,Donets'k,655,Iasynuvats'ka,14831,37.72739,48.15646,ADM2,1,1,0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
