viina_version,event_id_1pd,date,n_reports,event_ids,sources,geonameid,feature_code,asciiname,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,longitude,latitude,GEO_PRECISION,t_mil_b,a_rus_b,a_ukr_b,a_rus_init_b,a_ukr_init_b,a_civ_b,a_other_b,t_aad_b,t_airstrike_b,t_airalert_b,t_uav_b,t_armor_b,t_arrest_b,t_artillery_b,t_control_b,t_firefight_b,t_ied_b,t_raid_b,t_occupy_b,t_property_b,t_cyber_b,t_hospital_b,t_milcas_b,t_civcas_b,t_retreat_b,t_loc_b,t_san_b,tid
bert_20260320023858,81633,20250111,1,2219830,pravdaua,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,183919,20250111,1,2219831,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,304936,20250111,1,2219832,pravdaua,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,183917,20250111,1,2219833,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,308463,20250111,1,2219834,pravdaua,711416,PPL,Brody,L'viv,1289,Brodivs'kyi,5647,25.143926,50.083467,STREET,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,217938,20250111,1,2219835,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.505117,49.61494,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,202472,20250111,2,"2219836, 2235948","pravdaua, liveuamap",704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.175601,48.280351,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,320687,20250111,1,2219837,pravdaua,712609,PPL,Bilka,Odessa,1800,Ivanivs'kyi,15842,30.405789,46.908223,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,361370,20250111,1,2219839,pravdaua,8281918,PPL,Posich,Transcarpathia,2491,Khusts'kyi,18005,23.413124,48.220758,ADM1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,17825,20250111,1,2219840,pravdaua,687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.138851,47.838312,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,85183,20250111,1,2219862,unian,695357,PPL,Kurakhove,Donets'k,655,Mar‹ns'kyi,21886,37.275072,47.987693,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45667
bert_20260320023858,390157,20250111,1,2219863,unian,11151964,PPL,Novoslobidka,Zaporizhzhya,2730,Zaporiz'ka,41153,35.016285,47.843882,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45667
bert_20260320023858,85182,20250111,2,"2219864, 2219872",unian,695357,PPL,Kurakhove,Donets'k,655,Mar‹ns'kyi,21886,37.275072,47.987693,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,390156,20250111,1,2219865,unian,11151964,PPL,Novoslobidka,Zaporizhzhya,2730,Zaporiz'ka,41153,35.016285,47.843882,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,154035,20250111,1,2219866,unian,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,250235,20250111,1,2219867,unian,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,85176,20250111,3,"2219868, 2235951, 2235983","unian, liveuamap",695357,PPL,Kurakhove,Donets'k,655,Mar‹ns'kyi,21886,37.275072,47.987693,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,85177,20250111,1,2219869,unian,695357,PPL,Kurakhove,Donets'k,655,Mar‹ns'kyi,21886,37.275072,47.987693,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,235974,20250111,1,2219871,unian,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.614962,46.640319,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,183920,20250111,1,2219873,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45667
bert_20260320023858,183916,20250111,4,"2219874, 2233538, 2235932, 2235934","unian, liga, liveuamap",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,276820,20250111,1,2219879,espreso,709717,PPLA,Donetsk,Donets'k,655,Donets'ka,10139,37.80285,48.015884,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,30147,20250111,2,"2233534, 2233539",liga,689131,PPL,Voloshky,Volyn,2623,Kovel's'kyi,18846,24.870532,51.190908,ADM1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,89959,20250111,1,2233535,liga,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,85179,20250111,1,2233536,liga,695357,PPL,Kurakhove,Donets'k,655,Mar‹ns'kyi,21886,37.275072,47.987693,ADM3,1,0,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,388495,20250111,1,2233537,liga,10951287,PPL,Vesele,Zaporizhzhya,2730,Tokmats'kyi,37511,35.767196,47.178945,ADM1,1,1,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,116794,20250111,1,2235930,liveuamap,699445,PPLA2,Novomoskovsk,Dnipropetrovs'k,650,Novomoskovs'kyi,25910,35.24551,48.60477,ADM2,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,67427,20250111,1,2235931,liveuamap,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,326062,20250111,1,2235933,liveuamap,712934,PPL,Balabyne,Zaporizhzhya,2730,Zaporiz'ka,41153,35.19608,47.81338,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,367065,20250111,2,"2235935, 2235998",liveuamap,8720309,PPL,Novyi Vyselok,Poltava,1956,Hadiats'kyi,13656,33.83811,50.2035,ADM3,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,389100,20250111,2,"2235936, 2235999",liveuamap,11012773,PPL,Rostushche,Zaporizhzhya,2730,Zaporiz'ka,41153,35.27824,47.82796,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,90745,20250111,1,2235937,liveuamap,696278,PPL,Prymorske,Zaporizhzhya,2730,Vasylivs'kyi,39200,35.31555,47.64154,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,17824,20250111,1,2235938,liveuamap,687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.138851,47.838312,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,389101,20250111,1,2235939,liveuamap,11012773,PPL,Rostushche,Zaporizhzhya,2730,Zaporiz'ka,41153,35.25238,47.79836,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,263753,20250111,1,2235940,liveuamap,708060,PPL,Hryshyne,Donets'k,655,Krasnoarmiis'kyi,18918,37.09139,48.31762,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,321255,20250111,1,2235941,liveuamap,712613,PPL,Bilytske,Donets'k,655,Dobropil's'kyi,9997,37.18623,48.40456,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,47076,20250111,1,2235942,liveuamap,692093,PPL,Svetlodarsk,Donets'k,655,Artemivs'kyi,2372,38.22384,48.43783,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,81629,20250111,1,2235943,liveuamap,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,209694,20250111,1,2235944,liveuamap,705104,PPL,Kostiantynivka,Donets'k,655,Kostiantynivs'ka,18738,37.7195,48.52694,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,317271,20250111,2,"2235945, 2235946",liveuamap,712588,PPL,Bilohorivka,Luhans'k,1405,Popasnians'kyi,28982,38.24735,48.92112,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,367743,20250111,1,2235947,liveuamap,9112378,PPL,Novoandriivka,Donets'k,655,Krasnoarmiis'kyi,18918,37.04658,48.11198,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,290768,20250111,1,2235949,liveuamap,710332,PPL,Dachne,Donets'k,655,Mar‹ns'kyi,21886,37.18947,47.98895,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,353486,20250111,2,"2235950, 2235961",liveuamap,811111,PPL,Mar'yevka,Kharkiv,1191,Balakliis'kyi,3178,36.7491672747285,49.49293465,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,19824,20250111,1,2235952,liveuamap,687877,PPL,Zahryzove,Kharkiv,1191,Borivs'kyi,5218,37.70473,49.49577,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,372737,20250111,1,2235953,liveuamap,9113948,PPL,Stupochky,Donets'k,655,Kostiantynivs'kyi,18739,37.8297,48.53467,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,379718,20250111,1,2235954,liveuamap,9644162,PPL,Rozlyv,Donets'k,655,Velykonovosilkivs'kyi,39275,37.00212,47.97071,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,31729,20250111,1,2235955,liveuamap,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.93981,50.29383,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,225723,20250111,1,2235956,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.62356,46.64163,ADM1,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,269845,20250111,1,2235957,liveuamap,709354,PPLA2,Toretsk,Donets'k,655,Dzerzhyns'ka,10511,37.845879,48.395895,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,209695,20250111,1,2235958,liveuamap,705104,PPL,Kostiantynivka,Donets'k,655,Kostiantynivs'ka,18738,37.6936803554307,48.5346748,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,235976,20250111,1,2235959,liveuamap,706448,PPLA,Kherson,Kherson,1195,Khersons'ka,17890,32.614962,46.640319,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,218870,20250111,1,2235960,liveuamap,705408,PPL,Kolodiazi,Donets'k,655,Krasnolymans'kyi,18941,37.90366,49.12356,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,149275,20250111,1,2235962,liveuamap,702320,PPLA2,Makiivka,Donets'k,655,Maki‹vs'ka,21496,37.965831,48.046529,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,321611,20250111,2,"2235963, 2235989",liveuamap,712663,PPL,Bila Hora,Donets'k,655,Kostiantynivs'kyi,18739,37.90946,48.48621,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,220377,20250111,1,2235964,liveuamap,705698,PPL,Kizomys,Kherson,1195,Bilozers'kyi,4625,32.33139,46.53322,ADM3,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,206751,20250111,2,"2235965, 2236000",liveuamap,704557,PPL,Kozyn,Kiev,1209,Obukhivs'kyi,26204,30.69305,50.24369,ADM3,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,67425,20250111,1,2235966,liveuamap,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45667
bert_20260320023858,568,20250111,1,2235967,liveuamap,686741,PPL,Krasnoye,Cherkasy,497,Zolotonis'kyi,41423,32.08351,49.47348,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,396436,20250111,1,2235968,liveuamap,11778464,PPLH,Borshchahivka,Kiev City,1210,Sviatoshyns'kyi,35620,30.4538,50.42755,ADM3,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45667
bert_20260320023858,183924,20250111,1,2235969,liveuamap,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45667
bert_20260320023858,87764,20250111,1,2235970,liveuamap,695895,PPL,Radisnyy Sad,Mykolayiv,1628,Zhovtnevyi,41330,32.03373,46.92728,ADM3,1,1,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45667
bert_20260320023858,386143,20250111,2,"2235971, 2236001",liveuamap,10356966,PPLX,Zelenoye,Dnipropetrovs'k,650,KryvyiRig,19033,33.4211,47.865,ADM3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,348608,20250111,1,2235972,liveuamap,806512,PPL,Imeni Frunze,Kharkiv,1191,Kharkivs'ka,17850,36.33162,49.97462,ADM3,1,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,358404,20250111,2,"2235973, 2236002",liveuamap,6723020,PPLX,Dal'nya Zhuravlivka,Kharkiv,1191,Kharkivs'ka,17850,36.28859,49.98357,ADM3,1,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,19733,20250111,1,2235974,liveuamap,687795,PPL,Illicha,Dnipropetrovs'k,650,KryvyiRig,19033,33.46024,47.84254,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,196825,20250111,1,2235975,liveuamap,704187,PPL,Krasnyi Pid,Dnipropetrovs'k,650,Shyrokivs'kyi,33945,33.45063,47.76136,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,263754,20250111,1,2235976,liveuamap,708060,PPL,Hryshyne,Donets'k,655,Krasnoarmiis'kyi,18918,37.08899,48.30677,ADM3,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,199890,20250111,1,2235977,liveuamap,704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.18494,48.27245,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,45667
bert_20260320023858,81630,20250111,1,2235978,liveuamap,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,45667
bert_20260320023858,381236,20250111,1,2235979,liveuamap,9873216,PPLX,Tekstylnyi,Kherson,1195,Khersons'ka,17890,32.64759,46.65591,ADM3,1,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,380230,20250111,1,2235980,liveuamap,9869400,PPL,Pervolaiske,Kherson,1195,Bilozers'kyi,4625,32.40538,46.58422,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,23225,20250111,1,2235981,liveuamap,688505,PPLA3,Yampil',Donets'k,655,Krasnolymans'kyi,18941,37.94742,48.93693,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,26616,20250111,1,2235982,liveuamap,688969,PPL,Voroshilovskiy,Donets'k,655,Velykonovosilkivs'kyi,39275,37.07569,48.10199,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,210572,20250111,1,2235984,liveuamap,705122,PPL,Kostiantynopil,Donets'k,655,Velykonovosilkivs'kyi,39275,37.03938,47.98624,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,307631,20250111,1,2235985,liveuamap,711154,PPL,Burhunka,Kherson,1195,Beryslavs'kyi,4444,33.2151,46.80685,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,116176,20250111,1,2235986,liveuamap,699238,PPL,Novosilky,Kiev,1209,Makarivs'kyi,21482,30.069909,50.306401,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,50326,20250111,1,2235987,liveuamap,692248,PPL,Stepnohirsk,Zaporizhzhya,2730,Vasylivs'kyi,39200,35.364077,47.588707,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,17828,20250111,1,2235988,liveuamap,687700,PPLA,Zaporizhzhya,Zaporizhzhya,2730,Zaporiz'ka,41153,35.138851,47.838312,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,265200,20250111,1,2235990,liveuamap,708531,PPL,Holubivka,Kharkiv,1191,Kupians'ka,19188,37.63847,49.74899,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,268735,20250111,1,2235991,liveuamap,709354,PPLA2,Toretsk,Donets'k,655,Dzerzhyns'ka,10511,37.8443,48.40184,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,367734,20250111,1,2235992,liveuamap,9112322,PPL,Nadezhdynka,Donets'k,655,Krasnoarmiis'kyi,18918,37.02049,48.14659,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,44520,20250111,1,2235993,liveuamap,691608,PPLA3,Terny,Donets'k,655,Krasnolymans'kyi,18941,37.95818,49.09217,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,31728,20250111,1,2235994,liveuamap,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.93329,50.2947,ADM2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45667
bert_20260320023858,72713,20250111,1,2235995,liveuamap,694491,PPL,Seredyna-Buda,Sumy,2356,Seredyno-Buds'kyi,33405,34.0317,52.18729,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,346681,20250111,1,2235996,liveuamap,805500,PPL,Voronyne,Sumy,2356,Bilopils'kyi,4621,34.123755,51.106236,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,45667
bert_20260320023858,396494,20250111,2,"2235997, 2236003",liveuamap,11818480,PPLH,Buzhyn,Poltava,1956,Hlobyns'kyi,14362,32.73926,49.24082,ADM3,1,0,1,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45667
bert_20260320023858,183923,20250111,1,2258147,meduza,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45667
bert_20260320023858,183931,20250112,1,2219841,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,320688,20250112,1,2219842,pravdaua,712609,PPL,Bilka,Odessa,1800,Ivanivs'kyi,15842,30.405789,46.908223,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45668
bert_20260320023858,29716,20250112,1,2219843,pravdaua,689103,PPL,Volovytsia,Chernihiv,498,Borznians'kyi,5262,32.004063,51.355426,ADM1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,395745,20250112,3,"2219844, 2219860, 2220729",pravdaua,11777953,PPL,Deremezna,Kiev,1209,Obukhivs'kyi,26204,30.476622,50.023928,ADM1,1,0,0,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,202486,20250112,5,"2219845, 2219875, 2219880, 2219886, 2220325","pravdaua, unian, espreso",704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.175601,48.280351,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,287302,20250112,3,"2219846, 2219876, 2220323","pravdaua, unian",709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,202484,20250112,1,2219847,pravdaua,704422,PPLA2,Pokrovsk,Donets'k,655,Krasnoarmiis'kyi,18918,37.175601,48.280351,ADM3,1,0,1,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,81638,20250112,1,2219848,pravdaua,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45668
bert_20260320023858,183930,20250112,1,2219849,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45668
bert_20260320023858,304939,20250112,1,2219850,pravdaua,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,183928,20250112,1,2219851,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45668
bert_20260320023858,308464,20250112,1,2219852,pravdaua,711416,PPL,Brody,L'viv,1289,Brodivs'kyi,5647,25.143926,50.083467,STREET,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,45668
